	tweet_textual_content	len	ID	Date	Source	Likes	RTs
0	The Marvel thing not being a continuation of Raimi's trilogy means I now have negative interest in whatever it is.	114	1140695860419973121	Mon Jun 17 19:01:00 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	3	0
1	@Marvel Con ganas de matarlos	29	1140695784381456384	Mon Jun 17 19:00:42 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
2	RT @jacksfilms: Dear @elonmusk I know you're in some hot water right now BUT if you purchased $45,230,372 worth of Avengers: Endgame movie…	139	1140695785480294401	Mon Jun 17 19:00:43 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	566
3	RT @nataliascap: rt if you recognized Jarvis in endgame. I’m trying to see something https://t.co/6iebseMIzN	108	1140695749392515072	Mon Jun 17 19:00:34 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4118
4	Watching endgame two nights in a tweet about the internet had cancelled my mother.	82	1140695798004486144	Mon Jun 17 19:00:46 +0000 2019	"<a href=""https://twitter.com/freakin_ebooks"" rel=""nofollow"">RFCebooks</a>"	0	0
5	RT @4DXMEXICO: Cuando #Marvel publica una imagen salvaje con un 4 haciendo referencia a #Spiderman 🕸y te inventas teorías y todo...pero te…	139	1140695769281957888	Mon Jun 17 19:00:39 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	9
6	@julialandom_ um dos melhores filmes da marvel????!!	52	1140695860046696449	Mon Jun 17 19:01:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
7	"RT RunTheJewrls: The marvel twitter admin tweeting the ""4"" yesterday and making everyone think it was a Spider-Man 4 comic being released…"	138	1140695850840154112	Mon Jun 17 19:00:58 +0000 2019	"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft PowerApps and Flow</a>"	0	0
8	"RT @toughtinkart: Avengers Couture: Thanos
👊 I am inevitable 👊

Since I did the villain in my 2012 series, I felt like it was only fair to…"	139	1140695749426069504	Mon Jun 17 19:00:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	8
9	RT @nataliascap: rt if you recognized Jarvis in endgame. I’m trying to see something https://t.co/6iebseMIzN	108	1140695870834434048	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4118
10	Cena crucial de Vingadores: Ultimato teve fala cortada; veja! https://t.co/9pU82y4092 #Avengers	95	1140695761044344832	Mon Jun 17 19:00:37 +0000 2019	"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>"	1	2
11	RT @USgamernet: Marvel Ultimate Alliance 3 lacks the presentation and spectacle of Marvel's Avengers, but makes up for it in a hearty rever…	140	1140695797752913922	Mon Jun 17 19:00:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1
12	RT @jacksfilms: Dear @elonmusk I know you're in some hot water right now BUT if you purchased $45,230,372 worth of Avengers: Endgame movie…	139	1140695784247189504	Mon Jun 17 19:00:42 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	566
13	RT @AZGARDlANS: y’all gonna marry someone from netflix marvel stan twitter and end up with a kid named cancelled	112	1140695761417658374	Mon Jun 17 19:00:37 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	640
14	RT @Marvel: #MarvelComics https://t.co/tqeAGUaEVl	49	1140695763690897408	Mon Jun 17 19:00:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	14862
15	"RT @danverswonder: cortaram de endgame: 

o funeral da nat 

o beijinho que o tony dá no pescoço do peter quando eles se reencontram

o ton…"	140	1140695792455471104	Mon Jun 17 19:00:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	191
16	Square Enix CEO Yosuke Matsuda interview — Betting big on The Avengers game https://t.co/ouY5dJkk2c https://t.co/Ok2VC9G8Fi	123	1140695789662064643	Mon Jun 17 19:00:44 +0000 2019	"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"	0	0
17	@USgamernet This game looks way better than Marvel's Avengers graphically.	74	1140695791775825920	Mon Jun 17 19:00:44 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	2	0
18	RT @Dan_IJS: « Avengers : infinity boire » 😭 https://t.co/EVqJ8i2PG6	68	1140695843793715202	Mon Jun 17 19:00:56 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	546
19	"Tony Stark Dying in Avengers Endgame
#SixWordHorror"	51	1140695760041848832	Mon Jun 17 19:00:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0
20	RT @denofgeek: Good news for solo gamers: the main campaign in Marvel's Avengers game is 100% single-player https://t.co/NetNbs3Ahy https:/…	140	1140695866401050624	Mon Jun 17 19:01:02 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	1
21	RT @SFDrill: @Marvel Why the heck did you start at 4... https://t.co/8rtVD9kdQM	79	1140695818715815937	Mon Jun 17 19:00:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	28
22	RT @ObsCinema: Cena crucial de Vingadores: Ultimato teve fala cortada; veja! https://t.co/9pU82y4092 #Avengers	110	1140695782728896513	Mon Jun 17 19:00:42 +0000 2019	"<a href=""https://twitter.com/brtng44"" rel=""nofollow"">broot do twitter</a>"	0	2
23	"RT @LightsCameraPod: ""I love you 3,000.""

Happy #FathersDay. #Avengers
https://t.co/9xFnp2k5u9"	94	1140695837384855558	Mon Jun 17 19:00:55 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1101
24	@Marvel ???	11	1140695792866533377	Mon Jun 17 19:00:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1
25	"#MarvelComics Has launched a Spider Man countdown,  but to what???
(Source:  @Marvel) https://t.co/a9pCoIa5lH"	109	1140695831722561536	Mon Jun 17 19:00:54 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	0
26	Tony Stark’s cabin from Avengers: Endgame is on Airbnb https://t.co/IhNJNBOtH6	78	1140695800655339521	Mon Jun 17 19:00:46 +0000 2019	"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>"	0	0
27	RT @ManaByte: Spider-Man is a Sony movie. It doesn’t count against how many Marvel Studios movies come out that year. If Spider-Man is in 2…	140	1140695834171981824	Mon Jun 17 19:00:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	27
28	"RT @hiddensalezone: 🌀 ""I Survived The Snap"" Avengers T-Shirt June 17, 2019 at 02:00PM https://t.co/vbPfDJImrr"	109	1140695853881024514	Mon Jun 17 19:00:59 +0000 2019	"<a href=""https://twitter.com/NYTodayNews"" rel=""nofollow"">NYTodayRTHD</a>"	0	1
29	@im_shubhajit @SFDrill @Marvel NOOOOOOOOO REALLY?	49	1140695850336817157	Mon Jun 17 19:00:58 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
30	"RT HilLesha: Captain Marvel is available! Get yours in Collectible SteelBook format BestBuy today! #ad

Buy It: https://t.co/b7EG3EIKCG…"	136	1140695778568101889	Mon Jun 17 19:00:41 +0000 2019	"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft PowerApps and Flow</a>"	0	0
31	Não trouxe meu óculos, mas n faz mta diferença não. Vamos ver The Avengers mesmo. N vi a sequência e nem gosto do f… https://t.co/HdsR8WGjL7	140	1140695826936860677	Mon Jun 17 19:00:52 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
32	"RT @segnanti: Hollywood, 2018.

In ""Avengers- Infinity War"", Capitan America viene ridotto una chiavica da Thanos. #FotografieSegnanti #Sal…"	140	1140695797375410176	Mon Jun 17 19:00:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	2
33	This is my thread of Marvel superheroes that will/might be introduced in the next phase, phase 4. https://t.co/Dm8P4EDKpt	121	1140695751539994625	Mon Jun 17 19:00:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
34	@Marvel wait wasn’t it just 4?	30	1140695861535498240	Mon Jun 17 19:01:01 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
35	RT @jacksfilms: Dear @elonmusk I know you're in some hot water right now BUT if you purchased $45,230,372 worth of Avengers: Endgame movie…	139	1140695756959027200	Mon Jun 17 19:00:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	566
36	@Marvel IS THIS TRUE!!!!! IS TOBEY COMING BACK?!?!?	51	1140695865436332032	Mon Jun 17 19:01:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
37	"RT @RunTheJewrls: The marvel twitter admin tweeting the ""4"" yesterday and making everyone think it was a Spider-Man 4 comic being released…"	139	1140695775955099648	Mon Jun 17 19:00:40 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	14
38	I try not to get attached to Netflix Marvel characters because they all get cancelled, but it’s so hard not to stan #JessicaJones	129	1140695873128738819	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
39	"RT @Marvel: That's a wrap from us at #E32019! Make sure you stop by the Los Angeles Intercontinental tonight to see the ""Marvel's Avengers""…"	140	1140695747639164928	Mon Jun 17 19:00:33 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	238
40	@Marvel https://t.co/kzwEkcPXXR	31	1140695845639282688	Mon Jun 17 19:00:57 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
41	@Dezdrew THE ENDGAME! https://t.co/9yevSnj3rI	45	1140695845433688065	Mon Jun 17 19:00:57 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
42	@_CharlesMurphy @ElydaQuinn @ludi_lin He wants to play him in honor of Marvel legend Stan Lee	93	1140695865448914949	Mon Jun 17 19:01:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1	0
43	"RT @Whos_Nick: &gt;marvel teases a spider-man announcement with the number 4
&gt;alex ross posts raimi pic with #spiderman4
&gt;are we finally getti…"	149	1140695755239370755	Mon Jun 17 19:00:35 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0	6
44	RT @InsideTheMagic: #Marvel may use Thanos’ snap to introduce #XMen in the #MCU https://t.co/t7CmdjefXP https://t.co/EfGdj7UAGE	127	1140695848386478080	Mon Jun 17 19:00:58 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	7
45	@SpiderPunk2003 @Marvel Bruh it’s about that “4” picture?	57	1140695824495783936	Mon Jun 17 19:00:52 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
46	RT @jacksfilms: Dear @elonmusk I know you're in some hot water right now BUT if you purchased $45,230,372 worth of Avengers: Endgame movie…	139	1140695827096035329	Mon Jun 17 19:00:52 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	566
47	@DJGamez911 Exactly, Marvel has on their hands a gay brown mexican man who can literally move mountains, what's not to love about him? 💚	136	1140695861950853120	Mon Jun 17 19:01:01 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	0
48	RT @TaylorLoverTour: RT IF YOU THINK THIS SCENE IS MORE EPIC AND ICONIC THAN AVENGERS ENDGAME’s CLIMAXED SCENE #YNTCDmusicvideo https://t.c…	140	1140695826370424832	Mon Jun 17 19:00:52 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1377
49	2019’da vizyona girecek Captain Marvel’dan yeni fragman yayınlandı	66	1140695826249003008	Mon Jun 17 19:00:52 +0000 2019	"<a href=""http://mrqht.com/sos/"" rel=""nofollow"">iipone</a>"	0	0
50	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140695833832087552	Mon Jun 17 19:00:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1295
51	RT @unocero: VIDEO. Hicieron un traje de Iron Man idéntico al de Marvel… ¡y vuela! https://t.co/sc1mwNObcW	106	1140695864731721728	Mon Jun 17 19:01:01 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	15
52	RT @jacksfilms: Dear @elonmusk I know you're in some hot water right now BUT if you purchased $45,230,372 worth of Avengers: Endgame movie…	139	1140695755423768577	Mon Jun 17 19:00:35 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	566
53	"RT @Marvel: Your ""House of X"" and ""Powers of X"" questions answered! @PlayAvengers revealed at #E32019! It's time for your #MarvelMinute wit…"	140	1140695754656354305	Mon Jun 17 19:00:35 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	60
54	@Marvel Lpm	11	1140695790786162689	Mon Jun 17 19:00:44 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
55	Marvel might be resurrecting Sam Raimi’s scrapped Spider-Man 4 as a comic https://t.co/iN2o1VGlx7	97	1140695873287888897	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
56	RT @Marvel: #MarvelComics https://t.co/tqeAGUaEVl	49	1140695770141581314	Mon Jun 17 19:00:39 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	14862
57	RT @alfredmywings: i asked why they edited this like a marvel movie trailer and i saw the guest speaker and was like OH THATS WHY https://t…	140	1140695872637771776	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	154
58	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140695859434336258	Mon Jun 17 19:01:00 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1295
59	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140695873426468864	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1295
60	"RT @ComicBook: This new red hair from @Zendaya at the #SpiderMan Far From Home premiere has @marvel fans loving the ""True MJ"" look: https:/…"	140	1140695868544188416	Mon Jun 17 19:01:02 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	9
61	ComiXology kicks off BOGO FREE Marvel digital comics sale from under $1 - 9to5Toys https://t.co/jBb5Zv2rVo	106	1140695751099441153	Mon Jun 17 19:00:34 +0000 2019	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0	0
62	"RT @Whos_Nick: &gt;marvel teases a spider-man announcement with the number 4
&gt;alex ross posts raimi pic with #spiderman4
&gt;are we finally getti…"	149	1140695768698949632	Mon Jun 17 19:00:39 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	6
63	RT @thisiszahrif: Hishhh kucing Captain Marvel nie , asyik salah landing je . Kan dah tersepit HAHAHAHA  !! 😄😄 https://t.co/LkiWb9nk6F	134	1140695811560333318	Mon Jun 17 19:00:49 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	22216
64	@KrankyKanuck I don't know if the Imagine Theatre is close for you, but Marvel is still there...  But, it bugged me… https://t.co/MGdcSGSlvw	140	1140695744703320066	Mon Jun 17 19:00:33 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0
65	"#artistpilgrimage 
Another person with a long-term dream creating something we can marvel at! A theme for my life M… https://t.co/EC18rETztJ"	140	1140695802337058816	Mon Jun 17 19:00:47 +0000 2019	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	0	0
66	"RT @Arminies: When Marvel &amp; Alex Ross Bamboozled us... 

https://t.co/BEdoOUnKif"	84	1140695766685691904	Mon Jun 17 19:00:38 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	20
67	RT @Dan_IJS: « Avengers : infinity boire » 😭 https://t.co/EVqJ8i2PG6	68	1140695869911703553	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	546
68	@AshleyVRobinson @Marvel The realist in me assumes we’re seeing raimi’s idea for spider-man 4 in comic book form (m… https://t.co/mDAdXWxTR4	140	1140695771232292864	Mon Jun 17 19:00:39 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
69	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140695873011245056	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1295
70	"RT @Themiscyra_co: Il y a aussi du nouveau dans la section Marvel de Themiscyra 😊

13 héroïnes ont désormais leur propre fiche : Mania, Rin…"	140	1140695831965786114	Mon Jun 17 19:00:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	5
71	RT @whorunbey: Hi, I drew female characters from Disney as Marvel heroines ♡ https://t.co/pKcZ4vFEPH	100	1140695762692710400	Mon Jun 17 19:00:37 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	55
72	@dulceazucarr jajaja solo los entes virginales así maman a Marvel y al parecer ni siquiera superará a avatar	108	1140695818682261505	Mon Jun 17 19:00:50 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
73	RT @spideyps4: @Marvel https://t.co/OgzkMywgOc	46	1140695738063572992	Mon Jun 17 19:00:31 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	18
74	RT @DesignOfAHero: Concept art by Zulkarnaen Hasan Basri features @Joe_Taslim as Marvel’s Namor the Sub-Mariner. 🔱 (https://t.co/YmqCFaDPBZ…	140	1140695788277968897	Mon Jun 17 19:00:43 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	7
75	"RT @SpiderPunk2003: I’m suing Marvel Comics and Alex Ross for mental harassment, fraud and violating human rights.
#SpiderMan4 https://t.co…"	140	1140695869227962368	Mon Jun 17 19:01:02 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	15
76	RT @IR0NROGERS: me when i watch the captain america movies again and remember steves ending in endgame https://t.co/Y2NA9x6jfq	126	1140695861782966272	Mon Jun 17 19:01:01 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	20
77	"RT @lokistansw: o elenco de endgame: a capitã é a mais forte de endgame 
os diretores: a capitã é a mais forte de endgame 
os roteiristas:…"	139	1140695847358926851	Mon Jun 17 19:00:57 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	143
78	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140695768187191300	Mon Jun 17 19:00:38 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1295
79	@Marvel Bye then	16	1140695763913248768	Mon Jun 17 19:00:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
80	"RT @starkoIogist: me remembering that the og avengers era is over and all the nmcu shows have been canceled:
 https://t.co/lZtHbhSXGe"	133	1140695808276410369	Mon Jun 17 19:00:48 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	75
81	"RT @alvinfoo: An #engineering marvel : constructing a three-story highway at the top of Tianlong Mountain in #China.
V/@Cheddar MT @Patrick…"	140	1140695753175814145	Mon Jun 17 19:00:35 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	21
82	RT @nataliascap: rt if you recognized Jarvis in endgame. I’m trying to see something https://t.co/6iebseMIzN	108	1140695785333563392	Mon Jun 17 19:00:42 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4118
83	RT @kaplxn: MY EXAM IS OVER SO I CAN BE FULL-TIME YOUNG AVENGERS STAN AGAIN https://t.co/XXOuTKOxXv	99	1140695740794245122	Mon Jun 17 19:00:32 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	9
84	"RT @Themiscyra_co: Il y a aussi du nouveau dans la section Marvel de Themiscyra 😊

13 héroïnes ont désormais leur propre fiche : Mania, Rin…"	140	1140695750072053760	Mon Jun 17 19:00:34 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	5
85	This is a good thread. For those who doubt Marvel, read and be educated. https://t.co/IALuZzDuOb	96	1140695762491314182	Mon Jun 17 19:00:37 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
86	RT @Dan_IJS: « Avengers : infinity boire » 😭 https://t.co/EVqJ8i2PG6	68	1140695745785450496	Mon Jun 17 19:00:33 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	546
87	RT @RinneganEyed: Marvel fans after watching 1 episode of Naruto https://t.co/JRQfliRT97	88	1140695872558080000	Mon Jun 17 19:01:03 +0000 2019	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0	419
88	RT @Marvel: #MarvelComics https://t.co/tqeAGUaEVl	49	1140695850273955841	Mon Jun 17 19:00:58 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	14862
89	"RT @danverswonder: cortaram de endgame: 

o funeral da nat 

o beijinho que o tony dá no pescoço do peter quando eles se reencontram

o ton…"	140	1140695786222694400	Mon Jun 17 19:00:43 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	191
90	RT @jacksfilms: Dear @elonmusk I know you're in some hot water right now BUT if you purchased $45,230,372 worth of Avengers: Endgame movie…	139	1140695801762652161	Mon Jun 17 19:00:46 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	566
91	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140695759005896704	Mon Jun 17 19:00:36 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1295
92	RT @brielarsonhqs: Captain Marvel isn't just a movie. It's a lifestyle, a reason to breathe, an escape from this cruel world filled by thie…	140	1140695779427987456	Mon Jun 17 19:00:41 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	119
93	FUNKO Pop Marvel SPIDER-MAN Far From Home HYDRO-MAN Figure w/ Protector IN Hand https://t.co/UYD6c3AM1c https://t.co/G4Xt495tCZ	127	1140695845655994368	Mon Jun 17 19:00:57 +0000 2019	"<a href=""https://google.com"" rel=""nofollow"">rocket league depot</a>"	0	0
94	"RT @spiderthcr: Me: *Is at school or in public*

Someone: *mentions about Marvel or any fandom im in*

Me: 
https://t.co/g7LkUKMzY7"	131	1140695857714647041	Mon Jun 17 19:01:00 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	648
95	RT @SaintPochettino: @Marvel https://t.co/dRRzDmc3RD	52	1140695766127775744	Mon Jun 17 19:00:38 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	164
96	"@PowerfuIAvenger Yess! Before Endgame released, i was doubtful it would do better than IW

Although it wont be #1,… https://t.co/3Ug1Orupid"	139	1140695832557019136	Mon Jun 17 19:00:54 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1	1
97	Marvel Sets Claremont/Sienkiewicz 'New Mutants: War Children' Special - https://t.co/KNkCqXHPog #BillSienkiewicz… https://t.co/qG7ipZUuTa	137	1140695734682935298	Mon Jun 17 19:00:30 +0000 2019	"<a href=""http://www.nextscripts.com"" rel=""nofollow"">FPNextScripts</a>"	0	0
98	RT @StripMarvel: Es una cuenta atrás...🤔 mmm https://t.co/nZRY8il41c	68	1140695783462920192	Mon Jun 17 19:00:42 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	10
99	RT @nataliascap: rt if you recognized Jarvis in endgame. I’m trying to see something https://t.co/6iebseMIzN	108	1140695991215112192	Mon Jun 17 19:01:32 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	4118
100	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140695938299781120	Mon Jun 17 19:01:19 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1295
101	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140696015210602496	Mon Jun 17 19:01:37 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1295
102	RT @nataliascap: rt if you recognized Jarvis in endgame. I’m trying to see something https://t.co/6iebseMIzN	108	1140695877406855169	Mon Jun 17 19:01:04 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	4118
103	RT @AZGARDlANS: y’all gonna marry someone from netflix marvel stan twitter and end up with a kid named cancelled	112	1140695980695834624	Mon Jun 17 19:01:29 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	640
104	RT @Marvel: #MarvelComics https://t.co/VVIX4bkRyf	49	1140696004984999936	Mon Jun 17 19:01:35 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	1295
